"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GENDER_NAME","AGE_NAME","MEASURE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"September 2019","Belmont","E05009036","Total","Aged 16-24","Claimant count","Value",70,"Normal Value"
"September 2019","Belmont","E05009036","Total","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Belmont","E05009036","Male","All categories: Age 16+","Claimant count","Value",155,"Normal Value"
"September 2019","Belmont","E05009036","Male","Aged 16-24","Claimant count","Value",40,"Normal Value"
"September 2019","Belmont","E05009036","Male","Aged 25-29","Claimant count","Value",25,"Normal Value"
"September 2019","Belmont","E05009036","Female","All categories: Age 16+","Claimant count","Value",105,"Normal Value"
"September 2019","Belmont","E05009036","Female","Aged 16-24","Claimant count","Value",30,"Normal Value"
"September 2019","Belmont","E05009036","Female","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Benfieldside","E05009037","Total","All categories: Age 16+","Claimant count","Value",125,"Normal Value"
"September 2019","Benfieldside","E05009037","Total","Aged 16-24","Claimant count","Value",40,"Normal Value"
"September 2019","Benfieldside","E05009037","Total","Aged 25-29","Claimant count","Value",20,"Normal Value"
"September 2019","Benfieldside","E05009037","Male","All categories: Age 16+","Claimant count","Value",75,"Normal Value"
"September 2019","Benfieldside","E05009037","Male","Aged 16-24","Claimant count","Value",25,"Normal Value"
"September 2019","Benfieldside","E05009037","Male","Aged 25-29","Claimant count","Value",10,"Normal Value"
"September 2019","Benfieldside","E05009037","Female","All categories: Age 16+","Claimant count","Value",50,"Normal Value"
"September 2019","Benfieldside","E05009037","Female","Aged 16-24","Claimant count","Value",20,"Normal Value"
"September 2019","Benfieldside","E05009037","Female","Aged 25-29","Claimant count","Value",10,"Normal Value"
"September 2019","Bishop Auckland Town","E05009038","Total","All categories: Age 16+","Claimant count","Value",225,"Normal Value"
"September 2019","Bishop Auckland Town","E05009038","Total","Aged 16-24","Claimant count","Value",50,"Normal Value"
"September 2019","Bishop Auckland Town","E05009038","Total","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Bishop Auckland Town","E05009038","Male","All categories: Age 16+","Claimant count","Value",130,"Normal Value"
"September 2019","Bishop Auckland Town","E05009038","Male","Aged 16-24","Claimant count","Value",35,"Normal Value"
"September 2019","Bishop Auckland Town","E05009038","Male","Aged 25-29","Claimant count","Value",15,"Normal Value"
"September 2019","Bishop Auckland Town","E05009038","Female","All categories: Age 16+","Claimant count","Value",100,"Normal Value"
"September 2019","Bishop Auckland Town","E05009038","Female","Aged 16-24","Claimant count","Value",20,"Normal Value"
"September 2019","Bishop Auckland Town","E05009038","Female","Aged 25-29","Claimant count","Value",15,"Normal Value"
"September 2019","Bishop Middleham and Cornforth","E05009039","Total","All categories: Age 16+","Claimant count","Value",100,"Normal Value"
"September 2019","Bishop Middleham and Cornforth","E05009039","Total","Aged 16-24","Claimant count","Value",25,"Normal Value"
"September 2019","Bishop Middleham and Cornforth","E05009039","Total","Aged 25-29","Claimant count","Value",10,"Normal Value"
"September 2019","Bishop Middleham and Cornforth","E05009039","Male","All categories: Age 16+","Claimant count","Value",60,"Normal Value"
"September 2019","Bishop Middleham and Cornforth","E05009039","Male","Aged 16-24","Claimant count","Value",15,"Normal Value"
"September 2019","Bishop Middleham and Cornforth","E05009039","Male","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Bishop Middleham and Cornforth","E05009039","Female","All categories: Age 16+","Claimant count","Value",35,"Normal Value"
"September 2019","Bishop Middleham and Cornforth","E05009039","Female","Aged 16-24","Claimant count","Value",10,"Normal Value"
"September 2019","Bishop Middleham and Cornforth","E05009039","Female","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Blackhalls","E05009040","Total","All categories: Age 16+","Claimant count","Value",260,"Normal Value"
"September 2019","Blackhalls","E05009040","Total","Aged 16-24","Claimant count","Value",60,"Normal Value"
"September 2019","Blackhalls","E05009040","Total","Aged 25-29","Claimant count","Value",45,"Normal Value"
"September 2019","Blackhalls","E05009040","Male","All categories: Age 16+","Claimant count","Value",150,"Normal Value"
"September 2019","Blackhalls","E05009040","Male","Aged 16-24","Claimant count","Value",30,"Normal Value"
"September 2019","Blackhalls","E05009040","Male","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Blackhalls","E05009040","Female","All categories: Age 16+","Claimant count","Value",110,"Normal Value"
